Code,Branch / Collection Label,Location Name,Refinery ID,Refinery slug,lat,lng,Research
tgar,Throg's Neck Adult Reference,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgj,Throg's Neck Children,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgj01,Throg's Neck Children's Reference,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgj0a,Throg's Neck Children's Easy Book,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgj0f,Throg's Neck Children's Fiction,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgj0h,Throg's Neck Children's Holiday Book,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgj0i,Throg's Neck Children's Picture Book,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgj0l,Throg's Neck Children's World Languages,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgj0n,Throg's Neck Children's Non-Fiction,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgj0t,Throg's Neck Children's Fairy Tale,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgj0v,Throg's Neck Children's Non-Print Media,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgj0y,Throg's Neck Children's Young Reader,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgjr,Throg's Neck Children's Reference,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgy,Throg's Neck Young Adult,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgy01,Throg's Neck YA Reference,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgy0f,Throg's Neck YA Fiction,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgy0l,Throg's Neck YA World Languages,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgy0n,Throg's Neck YA Non-Fiction,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgy0v,Throg's Neck YA Non-Print Media,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgyr,Throg's Neck Young Adult Reference,Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
tgzzz,Throg's Neck (error code),Throg's Neck Library,TG,throgs-neck,-73.8188,40.8219,FALSE
th,Todt Hill-Westerleigh,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
tha,Todt Hill-Westerleigh Adult,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
tha01,Todt Hill-Westerleigh Reference,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
tha03,Todt Hill-Westerleigh Closed Shelf Reference,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
tha0f,Todt Hill-Westerleigh Fiction,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
tha0l,Todt Hill-Westerleigh World Languages,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
tha0n,Todt Hill-Westerleigh Non-Fiction,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
tha0v,Todt Hill-Westerleigh Non-Print Media,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thar,Todt Hill-Westerleigh Adult Reference,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thj,Todt Hill-Westerleigh Children,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thj01,Todt Hill-Westerleigh Children's Reference,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thj0a,Todt Hill-Westerleigh Children's Easy Book,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thj0f,Todt Hill-Westerleigh Children's Fiction,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thj0h,Todt Hill-Westerleigh Children's Holiday Book,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thj0i,Todt Hill-Westerleigh Children's Picture Book,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thj0l,Todt Hill-Westerleigh Children's World Languages,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thj0n,Todt Hill-Westerleigh Children's Non-Fiction,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thj0t,Todt Hill-Westerleigh Children's Fairy Tale,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thj0v,Todt Hill-Westerleigh Children's Non-Print Media,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thj0y,Todt Hill-Westerleigh Children's Young Reader,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thjr,Todt Hill-Westerleigh Children's Reference,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thy,Todt Hill-Westerleigh Young Adult Reference,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thy01,Todt Hill-Westerleigh YA Reference,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thy0f,Todt Hill-Westerleigh YA Fiction,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thy0l,Todt Hill-Westerleigh YA World Languages,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thy0n,Todt Hill-Westerleigh YA Non-Fiction,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thy0v,Todt Hill-Westerleigh YA Non-Print Media,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thyr,Todt Hill-Westerleigh Young Adult Reference,Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
thzzz,Todt Hill-Westerleigh (error code),Todt Hill-Westerleigh Library,THR,todt-hill-westerleigh,-74.148,40.6098,FALSE
tm,Tremont,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tma,Tremont Adult,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tma01,Tremont Reference,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tma03,Tremont Closed Shelf Reference,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tma0f,Tremont Fiction,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tma0l,Tremont World Languages,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tma0n,Tremont Non-Fiction,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tma0v,Tremont Non-Print Media,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmar,Tremont Adult Reference,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmj,Tremont Children,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmj01,Tremont Children's Reference,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmj0a,Tremont Children's Easy Book,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmj0f,Tremont Children's Fiction,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmj0h,Tremont Children's Holiday Book,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmj0i,Tremont Children's Picture Book,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmj0l,Tremont Children's World Languages,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmj0n,Tremont Children's Non-Fiction,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmj0t,Tremont Children's Fairy Tale,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmj0v,Tremont Children's Non-Print Media,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmj0y,Tremont Children's Young Reader,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmjr,Tremont Children's Reference,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmy,Tremont Young Adult,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmy01,Tremont YA Reference,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmy0f,Tremont YA Fiction,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmy0l,Tremont YA World Languages,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmy0n,Tremont YA Non-Fiction,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmy0v,Tremont YA Non-Print Media,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmyr,Tremont Young Adult Reference,Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tmzzz,Tremont (error code),Tremont Library,TM,tremont,-73.8984,40.8461,FALSE
tn,39th St - HR - Finance - Marketing,Mid-Manhattan Library,MML,mid-manhattan-library,-73.9817,40.7518,FALSE
ts,Tompkins Square,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsa,Tompkins Square Adult,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsa01,Tompkins Square Reference,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsa03,Tompkins Square Closed Shelf Reference,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsa0f,Tompkins Square Fiction,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsa0l,Tompkins Square World Languages,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsa0n,Tompkins Square Non-Fiction,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsa0v,Tompkins Square Non-Print Media,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsa0w,Tompkins Square Center for Reading & Writing,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsar,Tompkins Square Adult Reference,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsj,Tompkins Square Children,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsj01,Tompkins Square Children's Reference,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsj0a,Tompkins Square Children's Easy Book,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsj0f,Tompkins Square Children's Fiction,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsj0h,Tompkins Square Children's Holiday Book,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsj0i,Tompkins Square Children's Picture Book,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsj0l,Tompkins Square Children's World Languages,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsj0n,Tompkins Square Children's Non-Fiction,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsj0t,Tompkins Square Children's Fairy Tale,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsj0v,Tompkins Square Children's Non-Print Media,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsj0y,Tompkins Square Children's Young Reader,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsjr,Tompkins Square Children's Reference,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsy,Tompkins Square Young Adult,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsy01,Tompkins Square YA Reference,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsy0f,Tompkins Square YA Fiction,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsy0l,Tompkins Square YA World Languages,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsy0n,Tompkins Square YA Non-Fiction,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsy0v,Tompkins Square YA Non-Print Media,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tsyr,Tompkins Square Young Adult Reference,Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tszzz,Tompkins Square (error code),Tompkins Square Library,TS,tompkins-square,-73.9806,40.7273,FALSE
tv,Tottenville,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tva,Tottenville Adult,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tva01,Tottenville Reference,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tva03,Tottenville Closed Shelf Reference,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tva0f,Tottenville Fiction,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tva0l,Tottenville World Languages,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tva0n,Tottenville Non-Fiction,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tva0v,Tottenville Non-Print Media,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvar,Tottenville Adult Reference,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvj,Tottenville Children,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvj01,Tottenville Children's Reference,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvj0a,Tottenville Children's Easy Book,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvj0f,Tottenville Children's Fiction,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvj0h,Tottenville Children's Holiday Book,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvj0i,Tottenville Children's Picture Book,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvj0l,Tottenville Children's World Languages,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvj0n,Tottenville Children's Non-Fiction,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvj0t,Tottenville Children's Fairy Tale,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvj0v,Tottenville Children's Non-Print Media,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvj0y,Tottenville Children's Young Reader,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvjr,Tottenville Children's Reference,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvy,Tottenville Young Adult,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvy01,Tottenville YA Reference,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvy0f,Tottenville YA Fiction,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvy0l,Tottenville YA World Languages,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvy0n,Tottenville YA Non-Fiction,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvy0v,Tottenville YA Non-Print Media,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvyr,Tottenville Young Adult Reference,Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
tvzzz,Tottenville (error code),Tottenville Library,TV,tottenville,-74.244,40.5098,FALSE
vc,Van Cortlandt,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vca,Van Cortlandt Adult,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vca01,Van Cortlandt Reference,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vca03,Van Cortlandt Closed Shelf Reference,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vca0f,Van Cortlandt Fiction,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vca0l,Van Cortlandt World Languages,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vca0n,Van Cortlandt Non-Fiction,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vca0v,Van Cortlandt Non-Print Media,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vcar,Van Cortlandt Adult Reference,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vcj,Van Cortlandt Children,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vcj01,Van Cortlandt Children's Reference,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vcj0a,Van Cortlandt Children's Easy Book,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
vcj0f,Van Cortlandt Children's Fiction,Van Cortlandt Library,VC,van-cortlandt,-73.8951,40.8825,FALSE
